frame,id,x,y,yeni_id
2672,23,346,396,2
2673,22,690,440,1
2673,23,351,396,2
2674,22,694,439,1
2674,23,355,395,2
2675,22,698,438,1
2675,23,358,394,2
2676,22,706,439,1
2676,23,361,392,2
2677,22,708,438,1
2677,23,362,391,2
2678,22,712,437,1
2678,23,358,390,2
2679,22,716,437,1
2679,23,354,390,2
2680,22,721,438,1
2680,23,349,391,2
2681,22,724,438,1
2681,23,350,394,2
2682,22,728,439,1
2682,23,350,395,2
2683,22,732,439,1
2683,23,350,395,2
2684,22,736,439,1
2684,23,349,396,2
2685,22,732,439,1
2685,23,348,397,2
2686,22,738,439,1
2686,23,347,400,2
2687,22,732,439,1
2687,23,347,401,2
2688,22,728,439,1
2688,23,348,404,2
2689,22,722,439,1
2689,23,347,406,2
2690,23,346,408,2
2691,23,345,410,2
2692,23,341,413,2
2693,23,338,413,2
2694,23,335,413,2
2695,23,329,414,2
2696,23,326,414,2
2697,23,320,414,2
2698,23,314,413,2
2699,23,308,412,2
2700,23,304,412,2
2701,23,299,412,2
2701,22,767,438,1
2702,23,297,413,2
2702,22,764,437,1
2703,23,292,412,2
2704,23,286,412,2
2705,23,279,412,2
2705,22,760,437,1
2706,23,272,410,2
2706,22,763,437,1
2707,23,265,408,2
2708,23,260,405,2
2709,23,255,408,2
2710,23,252,410,2
2711,23,248,411,2
2711,22,776,438,1
2712,23,243,411,2
2712,22,784,438,1
2713,23,237,411,2
2714,23,231,410,2
2715,23,226,417,2
2715,22,773,437,1
2716,23,224,423,2
2716,22,775,436,1
2717,23,223,430,2
2717,22,777,435,1
2718,23,221,433,2
2718,22,776,431,1
2719,23,220,435,2
2719,22,774,433,1
2720,23,219,439,2
2720,22,771,434,1
2721,22,769,435,1
2722,22,766,430,1
2723,22,766,426,1
2724,22,766,416,1
2725,22,764,400,1
2726,22,763,385,1
2727,22,762,375,1
2728,22,760,368,1
2729,22,759,364,1
2729,23,133,512,2
2730,22,759,363,1
2731,22,758,363,1
2731,23,128,513,2
2732,22,758,361,1
2732,23,126,514,2
2733,22,758,364,1
2734,22,758,365,1
2734,23,152,494,2
2735,22,759,365,1
2735,23,163,487,2
2736,22,758,365,1
2736,23,150,486,2
2737,22,755,364,1
2737,23,135,487,2
2738,22,752,364,1
2738,23,126,489,2
2739,22,750,359,1
2739,23,129,488,2
2740,22,746,355,1
2740,23,140,489,2
2741,22,744,350,1
2741,23,140,487,2
2742,22,746,347,1
2742,23,124,488,2
2743,22,745,346,1
2743,23,116,495,2
2744,22,748,346,1
2744,23,112,494,2
2745,22,751,346,1
2746,22,753,345,1
2747,22,755,344,1
2747,23,102,500,2
2748,22,756,344,1
2748,23,100,506,2
2749,22,757,344,1
2750,22,757,343,1
2751,22,757,342,1
2752,22,757,342,1
2753,22,756,342,1
2754,22,754,341,1
2755,22,747,340,1
2756,22,755,339,1
2757,22,753,339,1
2758,22,752,338,1
2759,22,758,338,1
2760,22,762,338,1
2761,22,764,337,1
2762,22,754,337,1
2763,22,749,337,1
2764,22,748,337,1
2765,22,746,337,1
2766,22,746,337,1
2767,22,745,338,1
2768,22,746,337,1
2769,22,747,337,1
2770,22,749,338,1
2771,22,751,340,1
2772,22,752,341,1
2773,22,753,341,1
2774,22,754,343,1
2775,22,755,343,1
2776,22,754,343,1
2777,22,754,344,1
2778,22,755,344,1
2779,22,755,344,1
2780,22,755,343,1
2781,22,755,343,1
2782,22,755,343,1
2783,22,755,343,1
2784,22,755,343,1
2785,22,755,343,1
2786,22,755,343,1
2787,22,755,343,1
2788,22,755,343,1
2789,22,754,345,1
2790,22,754,347,1
2791,22,754,349,1
2792,22,756,352,1
2793,22,756,355,1
2794,22,755,359,1
2795,22,756,363,1
2796,22,758,366,1
2797,22,760,368,1
2798,22,762,369,1
2799,22,761,370,1
2800,22,760,369,1
2801,22,762,369,1
2802,22,766,367,1
2803,22,767,358,1
2804,22,770,356,1
2805,22,772,353,1
2806,22,775,349,1
2807,22,777,348,1
2808,22,778,351,1
2809,22,778,354,1
2810,22,777,359,1
2811,22,776,366,1
2812,22,776,378,1
2813,22,775,385,1
2814,22,773,391,1
2815,22,766,400,1
2816,22,762,410,1
2817,22,759,418,1
2818,22,756,422,1
2819,22,754,426,1
2820,22,751,427,1
2821,22,749,428,1
2822,22,747,427,1
2823,22,745,426,1
2824,22,742,424,1
2825,22,739,424,1
2826,22,739,429,1
2827,22,735,438,1
2828,22,731,455,1
2829,22,729,470,1
2830,22,726,486,1
2831,22,726,495,1
2832,22,725,500,1
2833,22,724,506,1
2834,22,723,509,1
2835,22,721,510,1
2836,22,719,506,1
2837,22,716,508,1
2838,22,716,509,1
2839,22,715,502,1
2840,22,710,501,1
2841,22,707,507,1
2842,22,701,514,1
2843,22,693,527,1
2844,22,686,539,1
2845,22,681,548,1
2846,22,679,558,1
2847,22,676,563,1
2848,22,674,566,1
2849,22,672,567,1
