frame,id,class,x,y,width,height
123,3,person,2662.123046875,1510.58935546875,618.606201171875,1187.7159423828125
124,1,person,2061.32080078125,1493.5062255859375,500.968994140625,1128.624267578125
124,2,person,1582.2969970703125,1757.8056640625,570.3046875,802.1756591796875
124,3,person,2670.48388671875,1519.490966796875,610.830078125,1179.63818359375
125,1,person,2080.1220703125,1521.800537109375,512.50927734375,1149.9862060546875
125,2,person,1588.839111328125,1768.104248046875,569.3258056640625,783.7916259765625
125,3,person,2682.957763671875,1527.8055419921875,605.97119140625,1172.965087890625
126,1,person,2096.542236328125,1542.7109375,524.20458984375,1167.525390625
126,2,person,1598.142578125,1777.1229248046875,569.3004150390625,765.754150390625
126,3,person,2687.1201171875,1540.0108642578125,602.791259765625,1172.546630859375
127,1,person,2106.2392578125,1562.6768798828125,527.153076171875,1164.701416015625
127,2,person,1607.9620361328125,1788.379638671875,567.90869140625,743.24072265625
127,3,person,2694.345947265625,1552.554931640625,597.00439453125,1162.1925048828125
128,1,person,2109.767822265625,1574.52197265625,528.4390869140625,1156.41845703125
128,2,person,1613.300537109375,1797.073486328125,568.665283203125,725.8529052734375
128,3,person,2698.75732421875,1560.623046875,590.797119140625,1151.8663330078125
129,1,person,2116.488525390625,1580.2626953125,527.9365234375,1148.4833984375
129,2,person,1614.2423095703125,1806.770751953125,566.854736328125,706.4586181640625
129,3,person,2705.247314453125,1567.739990234375,586.255859375,1145.09765625
130,1,person,2117.1162109375,1587.2049560546875,524.5064697265625,1135.870361328125
130,2,person,1614.20068359375,1815.82568359375,564.827392578125,688.3487548828125
130,3,person,2709.859130859375,1575.3184814453125,579.5888671875,1135.006103515625
131,1,person,2120.826416015625,1593.167724609375,517.7220458984375,1121.4290771484375
131,2,person,1614.01220703125,1823.7562255859375,563.5340576171875,672.487548828125
131,3,person,2721.58154296875,1582.332763671875,573.461181640625,1120.6373291015625
132,1,person,2124.436767578125,1599.9814453125,508.64990234375,1103.4754638671875
132,2,person,1617.0380859375,1835.94921875,555.0113525390625,648.1014404296875
132,3,person,2729.4169921875,1589.4691162109375,566.165771484375,1105.188720703125
133,1,person,2127.093994140625,1607.0948486328125,501.2548828125,1086.218505859375
133,2,person,1622.625244140625,1846.818603515625,549.4000244140625,626.3626708984375
133,3,person,2736.217529296875,1594.18212890625,561.0166015625,1092.7716064453125
134,1,person,2129.9248046875,1615.38916015625,494.5330810546875,1067.162109375
134,2,person,1627.056396484375,1858.0858154296875,543.0462646484375,603.828369140625
134,3,person,2746.115478515625,1599.74755859375,552.5322265625,1070.63037109375
135,1,person,2133.254638671875,1621.6614990234375,490.21533203125,1052.626708984375
135,2,person,1629.505859375,1867.615478515625,539.404052734375,584.7689208984375
135,3,person,2722.42138671875,1597.2684326171875,529.471435546875,1030.359130859375
136,1,person,2142.25537109375,1625.5458984375,486.3531494140625,1041.4456787109375
136,2,person,1632.632080078125,1873.989501953125,540.6878662109375,572.02099609375
136,3,person,2731.48291015625,1610.6796875,536.11279296875,1042.5389404296875
137,1,person,2148.07275390625,1631.67431640625,481.840087890625,1028.13671875
137,2,person,1637.11181640625,1883.828369140625,535.3062744140625,552.34326171875
137,3,person,2737.819580078125,1620.318359375,534.12451171875,1038.4957275390625
138,1,person,2152.967041015625,1639.148193359375,477.5592041015625,1012.9599609375
138,2,person,1638.791748046875,1892.82080078125,530.975830078125,534.3585205078125
138,3,person,2733.034423828125,1627.943115234375,518.912109375,1014.6429443359375
139,1,person,2156.358154296875,1646.472900390625,475.9434814453125,1001.4022216796875
139,2,person,1637.54541015625,1898.689208984375,526.7537841796875,516.4024658203125
139,3,person,2736.266357421875,1630.21484375,506.34521484375,994.5693359375
140,1,person,2160.22607421875,1652.664306640625,483.1243896484375,1007.966796875
140,2,person,1636.3675537109375,1908.3955078125,520.80078125,497.0401611328125
140,3,person,2741.09130859375,1628.271728515625,493.93212890625,972.2548828125
141,1,person,2170.059326171875,1657.1153564453125,485.5264892578125,1005.463134765625
141,2,person,1640.094482421875,1916.6231689453125,519.9879150390625,482.970458984375
141,3,person,2738.39111328125,1632.143798828125,487.8681640625,966.32177734375
142,1,person,2178.775390625,1663.072265625,483.7137451171875,992.8505859375
142,2,person,1643.216552734375,1922.8878173828125,522.5736083984375,473.033935546875
142,3,person,2743.578125,1639.672607421875,482.6201171875,960.4049072265625
143,1,person,2188.406982421875,1668.904541015625,481.6873779296875,980.1982421875
143,2,person,1646.81201171875,1930.8555908203125,519.4869384765625,458.015380859375
143,3,person,2749.326171875,1645.863037109375,474.929931640625,948.0062255859375
144,1,person,2204.38232421875,1671.9320068359375,480.6229248046875,970.690673828125
144,2,person,1645.887939453125,1939.3330078125,510.8968505859375,441.3341064453125
144,3,person,2757.92724609375,1642.04052734375,462.225830078125,920.42578125
145,1,person,2216.596435546875,1674.544189453125,479.6048583984375,961.953125
145,2,person,1627.261474609375,1946.1097412109375,499.424072265625,427.780517578125
145,3,person,2760.5693359375,1646.374267578125,455.050048828125,905.4617919921875
146,1,person,2225.50244140625,1679.009033203125,478.085693359375,950.4195556640625
146,2,person,1650.69677734375,1955.30908203125,492.0499267578125,409.3819580078125
146,3,person,2770.6650390625,1644.446044921875,446.404052734375,880.5621337890625
147,1,person,2229.997802734375,1681.6209716796875,475.7186279296875,936.643798828125
147,2,person,1653.5203857421875,1961.89404296875,484.744873046875,393.3299560546875
147,3,person,2772.0908203125,1646.8350830078125,438.747314453125,858.754150390625
148,1,person,2233.755859375,1686.10546875,474.873779296875,925.9462890625
148,2,person,1679.2161865234375,1965.606201171875,490.58642578125,384.5283203125
148,3,person,2767.7421875,1649.6033935546875,434.964111328125,849.202880859375
149,1,person,2239.8984375,1693.84326171875,472.041748046875,911.2926025390625
149,2,person,1643.4268798828125,1972.695068359375,471.044677734375,365.5858154296875
149,3,person,2763.798828125,1650.16357421875,429.1875,837.1466064453125
150,1,person,2246.20458984375,1702.341796875,469.49365234375,894.3243408203125
150,2,person,1634.87451171875,1981.75146484375,455.4637451171875,350.2783203125
150,3,person,2771.00390625,1650.8743896484375,427.194091796875,825.390869140625
151,1,person,2254.960693359375,1710.3564453125,468.6314697265625,879.9454345703125
151,2,person,1667.187255859375,1989.634033203125,443.815185546875,330.1903076171875
151,3,person,2778.75390625,1655.340087890625,422.361572265625,805.2911376953125
152,1,person,2261.80712890625,1717.561279296875,466.775634765625,862.4205322265625
152,3,person,2781.7734375,1656.536865234375,412.682373046875,778.80810546875
153,1,person,2269.14404296875,1727.58056640625,464.1500244140625,842.5728759765625
153,3,person,2788.835205078125,1660.51806640625,409.21142578125,769.1790771484375
154,1,person,2277.0966796875,1735.8916015625,466.468017578125,832.0775146484375
155,1,person,2283.7626953125,1746.583984375,468.272216796875,822.0523681640625
156,1,person,2290.46923828125,1757.061279296875,466.865234375,805.2001953125
157,1,person,2299.82421875,1764.80712890625,467.200927734375,790.3858642578125
158,1,person,2303.646728515625,1775.9508056640625,463.87451171875,768.098388671875
159,1,person,2307.90673828125,1785.2724609375,461.557861328125,749.455078125
160,1,person,2311.424560546875,1795.306640625,458.4736328125,729.3868408203125
161,1,person,2309.92626953125,1805.047119140625,450.55517578125,699.57275390625
162,1,person,2311.80126953125,1814.383544921875,450.566650390625,683.0770263671875
163,1,person,2316.83544921875,1828.7564697265625,447.118896484375,660.026611328125
164,1,person,2319.0966796875,1838.6337890625,443.357177734375,635.9522705078125
165,1,person,2319.0625,1849.7576904296875,442.90625,618.230712890625
166,1,person,2323.567138671875,1861.173095703125,439.64599609375,594.2919921875
167,1,person,2326.61279296875,1869.22509765625,442.892822265625,580.71142578125
168,1,person,2324.28515625,1879.7589111328125,439.210693359375,560.138427734375
169,1,person,2322.361083984375,1887.531005859375,439.720703125,544.9378662109375
170,1,person,2326.759765625,1895.189697265625,436.94287109375,526.1822509765625
171,1,person,2331.66845703125,1906.2445068359375,429.744384765625,501.902587890625
172,1,person,2338.439453125,1912.922607421875,432.377685546875,490.5760498046875
173,1,person,2340.8330078125,1917.3634033203125,436.728271484375,482.772705078125
174,1,person,2343.606689453125,1925.361572265625,435.318359375,467.77734375
175,1,person,2345.2431640625,1931.937255859375,435.849853515625,455.7825927734375
176,1,person,2348.611328125,1939.369873046875,433.559326171875,441.2603759765625
177,1,person,2351.76416015625,1947.281494140625,428.95361328125,425.4371337890625
178,1,person,2360.126220703125,1956.35498046875,421.2890625,407.2899169921875
179,1,person,2367.005859375,1962.130859375,419.040283203125,395.7384033203125
180,1,person,2372.77099609375,1966.90380859375,419.03271484375,386.1922607421875
181,1,person,2378.58447265625,1974.478515625,413.861083984375,371.04296875
182,1,person,2386.44677734375,1983.078369140625,404.1494140625,351.1856689453125
183,1,person,2394.95556640625,1989.8992919921875,395.191650390625,332.836669921875
184,1,person,2403.8955078125,1998.71533203125,381.305908203125,309.2164306640625
