frame,id,x,y,width,height
618,1,812.5430908203125,154.59129333496094,90.28375244140624,210.2290954589844
619,1,810.728515625,155.1526641845703,91.54998779296876,209.31918334960935
620,1,808.5772094726562,154.64437866210938,95.12890625,208.29640197753903
621,1,808.3350830078125,156.33432006835938,95.82342529296876,211.92816162109372
622,1,808.8012084960938,160.50245666503906,95.53955078125,219.50747680664065
623,1,809.1485595703125,160.8927764892578,94.10894775390624,220.1149444580078
624,1,810.314697265625,163.53628540039062,93.03253173828124,223.6024169921875
625,1,811.6463623046875,166.53073120117188,93.17724609375,228.50213623046875
626,1,812.8766479492188,168.4670867919922,94.6295166015625,230.38674926757807
627,1,814.6209716796875,171.33740234375,94.5926513671875,231.97833251953125
628,1,815.4224853515625,173.45877075195312,96.453369140625,231.2918243408203
629,1,816.40625,175.60874938964844,97.26739501953124,230.3783264160156
630,1,818.8421020507812,176.9486846923828,96.4639892578125,229.84347534179688
631,1,819.9337768554688,177.74024963378906,97.25830078125,228.9042053222656
632,1,821.4820556640625,179.571533203125,96.75164794921876,227.2092742919922
633,1,821.853271484375,180.77264404296875,99.66497802734376,226.0114898681641
634,1,821.8665161132812,181.6099853515625,101.0096435546875,224.7764892578125
635,1,822.6636962890625,182.4393310546875,102.36468505859376,222.9358367919922
636,1,823.84814453125,183.02621459960935,102.64837646484376,221.6808013916016
637,1,823.80078125,183.84005737304688,104.49371337890624,220.6816864013672
638,1,822.6879272460938,188.33709716796875,110.63037109375,224.16387939453125
639,1,821.6594848632812,195.76329040527344,116.3140869140625,230.8734436035156
640,1,820.1574096679688,203.0311584472656,119.7930908203125,235.54278564453125
641,1,819.4142456054688,208.88021850585935,119.8541259765625,239.88946533203125
642,1,818.7062377929688,214.75376892089844,122.0740966796875,248.98959350585935
643,1,816.2528076171875,218.41441345214844,127.41729736328124,253.5870056152344
644,1,814.4146728515625,220.01417541503903,131.73358154296875,255.62844848632807
645,1,812.6680908203125,220.4454345703125,133.76611328125,255.3468475341797
646,1,812.3404541015625,220.99717712402344,134.563720703125,254.8145446777344
647,1,812.5660400390625,222.95458984375,135.63177490234375,251.9881591796875
648,1,814.16845703125,223.3030548095703,138.88372802734375,251.86795043945312
649,1,813.771728515625,230.3018798828125,140.46697998046875,244.91241455078125
650,1,814.6611328125,240.1189727783203,139.86474609375,253.86788940429688
651,1,814.9256591796875,252.0074157714844,140.3837890625,269.3842163085937
652,1,813.883056640625,262.13726806640625,143.45867919921875,280.2877197265625
653,1,813.755615234375,270.6435241699219,144.84454345703125,283.1624755859375
654,1,815.26318359375,276.7804870605469,146.8487548828125,286.188720703125
655,1,818.0504760742188,280.7854309082031,151.2386474609375,289.3726806640625
656,1,821.5643310546875,283.7424011230469,155.50738525390625,291.0682373046875
657,1,823.7296752929688,287.1737365722656,155.1181640625,284.057373046875
658,1,826.6856689453125,288.8241271972656,153.97686767578125,278.68768310546875
659,1,830.1972045898438,291.24664306640625,151.0958251953125,270.7049255371094
660,1,831.187255859375,293.8848571777344,154.96929931640625,264.04150390625
661,1,834.0867919921875,295.0616149902344,155.92608642578125,266.61016845703125
662,1,835.5233154296875,303.65020751953125,155.34527587890625,275.6658020019531
663,1,838.8876953125,318.1965026855469,160.05511474609375,293.31671142578125
664,1,842.4970703125,330.9923400878906,160.5032958984375,304.2352905273437
665,1,845.85302734375,344.3026733398437,157.82037353515625,309.185791015625
666,1,849.4869995117188,354.3734130859375,162.212158203125,315.9716796875
667,1,853.708251953125,364.2296752929688,166.66912841796875,322.07568359375
668,1,853.8902587890625,372.0367126464844,167.43646240234375,318.1708374023437
669,1,855.970947265625,375.7124938964844,171.385498046875,315.17315673828125
670,1,856.495849609375,381.3345031738281,172.81610107421875,311.3139038085937
671,1,858.351318359375,384.79193115234375,174.275634765625,307.209716796875
672,1,862.2333984375,388.6305541992188,175.49725341796875,301.7942199707031
673,1,865.2967529296875,389.6242065429688,179.325927734375,296.4877624511719
674,1,869.3583984375,391.1119995117188,178.02423095703125,294.1579895019531
675,1,872.8028564453125,385.1340026855469,174.39422607421875,305.94854736328125
676,1,876.246337890625,397.6228332519531,167.50726318359375,294.18829345703125
677,1,878.8389892578125,411.08642578125,162.32208251953125,294.4369812011719
706,1,892.897705078125,437.8058471679688,134.16790771484375,279.2467346191406
707,1,892.2058715820312,436.1823120117188,135.52587890625,285.9148254394531
708,1,890.028564453125,434.7492980957031,139.8436279296875,293.1703491210937
709,1,889.7310180664062,428.70208740234375,140.4827880859375,289.4896545410156
710,1,887.942138671875,424.6082763671875,144.103271484375,290.7646789550781
711,1,887.370361328125,421.5315551757813,145.1590576171875,292.5658874511719
712,1,887.2637329101562,417.6831665039063,145.2210693359375,291.2448425292969
713,1,886.3228759765625,415.4389343261719,144.43878173828125,289.7733764648437
714,1,886.9793701171875,414.6419067382813,136.76910400390625,291.10302734375
715,1,882.1677856445312,411.9011840820313,133.430908203125,291.375
716,1,875.6207885742188,408.459716796875,134.020751953125,288.0123291015625
717,1,862.0198974609375,404.54046630859375,147.81793212890625,286.1355285644531
718,1,851.4371948242188,401.0873718261719,158.416259765625,281.51446533203125
719,1,842.4755859375,396.18646240234375,162.91424560546875,276.2405090332031
720,1,833.6561279296875,394.0721130371094,163.6400146484375,273.29998779296875
721,1,829.1136474609375,393.3853149414063,161.74810791015625,274.3139953613281
722,1,826.1507568359375,393.0711975097656,158.65106201171875,276.4808959960937
723,1,824.4566650390625,392.32421875,154.0045166015625,279.9267883300781
724,1,823.2747802734375,390.830078125,149.5916748046875,284.4230651855469
725,1,822.614013671875,389.6744384765625,145.1177978515625,287.2358703613281
726,1,822.2568359375,388.37310791015625,141.3150634765625,290.0814208984375
727,1,822.0213623046875,387.7429504394531,133.64129638671875,292.30389404296875
728,1,822.2012329101562,386.5782470703125,127.923828125,293.4725341796875
729,1,819.7818603515625,385.5986022949219,129.81976318359375,294.0131225585937
730,1,816.798828125,384.783447265625,132.15936279296875,294.263916015625
731,1,815.037353515625,384.4931640625,129.97076416015625,295.0170593261719
732,1,811.6080322265625,384.6044921875,131.17626953125,293.6789855957031
733,1,799.5905151367188,382.6253967285156,150.677734375,297.08111572265625
734,1,792.9844970703125,380.4676513671875,159.440673828125,302.8557434082031
735,1,786.7305297851562,378.3079223632813,165.8663330078125,305.48193359375
736,1,780.4136962890625,376.4259338378906,175.2098388671875,308.14801025390625
737,1,776.892333984375,374.6539001464844,176.60882568359375,311.3505249023437
738,1,775.4171752929688,372.2124633789063,175.4586181640625,315.3741455078125
739,1,774.803955078125,372.0104675292969,175.22100830078125,315.08990478515625
740,1,775.3895263671875,372.065185546875,172.26220703125,315.08349609375
741,1,776.7261962890625,368.6838073730469,167.92449951171875,321.64459228515625
742,1,779.3194580078125,367.6134033203125,162.53656005859375,326.5787353515625
743,1,782.2552490234375,362.6427612304688,156.4583740234375,332.7002258300781
744,1,782.1959228515625,359.8120422363281,155.26275634765625,333.07476806640625
745,1,786.537109375,356.9051818847656,146.77490234375,327.3085327148437
746,1,790.1134033203125,352.3202819824219,141.06634521484375,318.4488525390625
747,1,794.0696411132812,346.1686706542969,133.511962890625,307.7205810546875
748,1,796.2642822265625,340.73388671875,129.15423583984375,298.9328308105469
749,1,797.821044921875,333.8871765136719,125.87408447265624,288.4088134765625
750,1,798.8375244140625,327.8296813964844,123.83367919921876,283.4843139648437
751,1,799.4879760742188,324.6114807128906,121.3642578125,281.6073608398437
752,1,799.6864624023438,324.1583251953125,119.769287109375,280.52471923828125
753,1,798.9046630859375,323.8930969238281,119.49078369140624,281.2435913085937
754,1,798.8081665039062,323.836181640625,118.8369140625,280.6962280273437
755,1,798.1368408203125,322.42486572265625,118.3682861328125,283.57635498046875
756,1,797.2066040039062,322.322998046875,116.539794921875,284.0417175292969
757,1,794.1895751953125,329.4550476074219,119.70037841796876,270.86981201171875
758,1,792.7308349609375,326.4507751464844,119.40008544921876,277.7257080078125
759,1,792.051025390625,329.49884033203125,117.91900634765624,270.8408508300781
760,1,790.9151611328125,316.738525390625,117.33734130859376,288.5527648925781
761,1,789.9280395507812,307.24102783203125,116.7239990234375,293.4503173828125
762,1,790.0452270507812,299.47100830078125,116.823974609375,293.36920166015625
763,1,789.99853515625,292.8125,114.92376708984376,291.7298583984375
764,1,789.1458740234375,284.4234313964844,112.2060546875,287.172119140625
765,1,788.9880981445312,277.8556213378906,110.33349609375,280.96368408203125
766,1,788.66650390625,271.65478515625,107.19329833984376,274.03912353515625
767,1,788.2410278320312,265.80926513671875,105.5108642578125,270.40673828125
768,1,786.860107421875,261.493896484375,106.12835693359376,268.6959228515625
769,1,785.357177734375,258.00323486328125,108.28448486328124,267.48486328125
770,1,783.7880249023438,256.4089660644531,111.006591796875,267.9184265136719
771,1,782.78662109375,256.5923156738281,113.40155029296876,272.17950439453125
772,1,783.76611328125,256.8196105957031,111.48748779296876,274.0999450683594
773,1,786.603515625,256.6198425292969,106.26116943359376,275.19171142578125
774,1,788.364501953125,256.7857971191406,106.0377197265625,275.1588134765625
775,1,789.5213012695312,256.3558349609375,107.0806884765625,275.5223693847656
776,1,790.612060546875,256.0944519042969,107.77703857421876,275.68035888671875
777,1,792.4525146484375,254.76461791992188,107.42218017578124,273.7724609375
778,1,794.749267578125,250.71568298339844,109.72467041015624,273.7767028808594
779,1,797.2213134765625,246.03819274902344,108.96209716796876,268.6013488769531
780,1,799.4136962890625,240.57009887695312,110.73211669921876,262.3238525390625
781,1,802.009033203125,235.61790466308597,110.38018798828124,255.1048889160156
782,1,805.2623291015625,232.49557495117188,109.24371337890624,251.3580322265625
783,1,808.36767578125,229.64419555664065,108.59478759765624,250.9662628173828
784,1,811.5609130859375,227.99447631835935,105.408447265625,252.1416015625
785,1,814.6280517578125,226.72903442382807,100.9276123046875,253.3246612548828
786,1,816.582275390625,226.0979461669922,98.0797119140625,255.02297973632807
787,1,818.7664794921875,226.18582153320312,94.99603271484376,255.90283203125
788,1,819.3693237304688,226.2147979736328,93.9085693359375,257.0280456542969
789,1,819.7589721679688,226.20980834960935,92.3895263671875,258.2037353515625
790,1,819.8414306640625,225.80694580078125,91.65948486328124,259.3179931640625
791,1,819.9495239257812,224.80909729003903,90.855224609375,261.3132629394531
792,1,819.7536010742188,223.44454956054688,90.7764892578125,263.667236328125
793,1,819.2835693359375,221.815185546875,90.08465576171876,264.3634033203125
794,1,818.7510375976562,219.9716033935547,89.924560546875,264.5766906738281
795,1,818.0089111328125,217.91497802734372,89.93975830078125,264.87530517578125
796,1,818.0174560546875,214.1649627685547,89.55120849609375,264.7114562988281
797,1,817.7398681640625,210.0928955078125,89.646240234375,264.02264404296875
798,1,817.237548828125,205.54638671875,90.57733154296876,261.3485107421875
799,1,816.553466796875,198.8421936035156,91.75067138671876,252.3873443603516
800,1,815.6350708007812,193.3034820556641,90.942138671875,241.89505004882807
801,1,815.3206787109375,187.33392333984372,91.12469482421876,238.12994384765625
802,1,814.5691528320312,186.10809326171875,90.8018798828125,230.95127868652344
803,1,813.8232421875,183.5279235839844,90.05181884765625,226.28759765625
804,1,812.6624145507812,183.53512573242188,90.0396728515625,219.4193572998047
805,1,812.1466064453125,181.39488220214844,90.03619384765625,217.21408081054688
806,1,811.9447021484375,182.41970825195312,89.71197509765625,212.52886962890625
807,1,811.2305297851562,184.820068359375,90.83154296875,207.87091064453125
808,1,810.8938598632812,187.09539794921875,88.885009765625,204.0490875244141
809,1,810.24853515625,189.4859313964844,88.11468505859375,200.2172088623047
810,1,810.0218505859375,189.0119171142578,87.10601806640625,201.05105590820312
811,1,810.2271728515625,183.68325805664065,85.7132568359375,212.36090087890625
812,1,810.070556640625,186.5680084228516,84.10784912109375,206.67758178710935
813,1,809.7958984375,187.09622192382807,83.10321044921875,205.59130859375
814,1,809.3435668945312,184.659423828125,81.8138427734375,211.40283203125
815,1,808.6657104492188,177.07081604003906,79.5672607421875,227.00608825683597
816,1,807.5823974609375,179.2220458984375,76.9989013671875,222.012451171875
817,1,805.7529296875,174.4061737060547,79.01519775390625,231.06350708007807
818,1,804.1262817382812,176.49615478515625,79.3511962890625,224.86900329589844
819,1,805.187255859375,172.56008911132812,75.99249267578125,229.5853271484375
820,1,806.6139526367188,169.74346923828125,72.78076171875,228.4659881591797
821,1,807.1646728515625,166.56944274902344,72.12152099609375,225.98768615722656
822,1,808.0648193359375,164.2349853515625,71.3673095703125,220.5213165283203
823,1,807.5310668945312,163.51513671875,73.936767578125,216.1118011474609
824,1,807.2044677734375,161.97747802734375,76.0914306640625,215.364501953125
825,1,807.06494140625,160.68019104003906,77.65216064453125,214.75131225585935
826,1,807.416015625,160.56544494628906,78.03546142578125,216.63961791992188
827,1,808.3985595703125,160.07949829101562,77.27520751953125,217.0316925048828
828,1,807.7715454101562,159.80076599121094,80.135009765625,217.01974487304688
829,1,807.474609375,160.26296997070312,82.44500732421875,216.605712890625
830,1,808.2939453125,160.70599365234375,84.78936767578125,215.7695770263672
831,1,811.729248046875,160.9730224609375,86.9940185546875,215.45281982421875
832,1,813.1800537109375,161.06324768066406,89.43731689453125,215.27194213867188
833,1,814.1194458007812,161.08572387695312,92.07763671875,214.9915313720703
834,1,816.02294921875,161.38763427734375,90.1588134765625,213.6309814453125
835,1,816.8946533203125,160.9085693359375,88.54217529296875,213.301025390625
836,1,817.79638671875,160.34432983398438,84.71356201171875,213.19586181640625
837,1,817.5751953125,160.06141662597656,81.1519775390625,213.93411254882807
838,1,816.4766845703125,158.55934143066406,77.30072021484375,213.34292602539065
839,1,814.9093017578125,157.12832641601562,74.5244140625,214.12969970703125
840,1,814.0404052734375,157.4729461669922,72.8533935546875,209.7755279541016
841,1,814.9947509765625,156.91810607910156,69.7698974609375,207.70999145507807
842,1,815.4121704101562,157.00042724609375,68.0869140625,207.7576904296875
843,1,814.7877807617188,157.0331573486328,68.7769775390625,207.81802368164065
844,1,814.6592407226562,156.47274780273438,69.0059814453125,208.0435028076172
845,1,814.278564453125,156.35130310058594,69.83831787109375,207.7481384277344
846,1,815.3387451171875,156.00477600097656,68.22528076171875,207.28323364257807
847,1,816.086669921875,156.04522705078125,67.77728271484375,207.95428466796875
848,1,815.5709228515625,155.51800537109375,69.32745361328125,210.51611328125
849,1,814.753662109375,156.41766357421875,71.59552001953125,209.55584716796875
850,1,814.60595703125,156.23129272460938,72.2735595703125,209.21653747558597
851,1,814.7615966796875,156.2291717529297,72.66357421875,207.56265258789065
852,1,815.1453857421875,157.28208923339844,73.04510498046875,206.57644653320312
853,1,815.2955322265625,158.0863494873047,74.45245361328125,205.7924041748047
854,1,815.1317138671875,158.60614013671875,76.384033203125,206.2539825439453
855,1,814.9956665039062,157.2779541015625,78.4248046875,209.45704650878903
856,1,814.5662841796875,156.60394287109375,81.46075439453125,211.12733459472656
857,1,814.3673706054688,160.1785125732422,84.1666259765625,205.4846954345703
858,1,813.4400024414062,162.30404663085938,87.3690185546875,202.00732421875
859,1,812.59814453125,163.74295043945312,89.7193603515625,199.8349609375
860,1,811.711181640625,163.4005126953125,91.4217529296875,198.1419219970703
861,1,810.8873291015625,162.25146484375,93.36029052734376,202.2701568603516
862,1,811.013671875,162.1900634765625,93.40325927734376,202.7012481689453
863,1,811.2509765625,162.2944793701172,93.09674072265624,203.6122131347656
864,1,810.8495483398438,163.231689453125,93.3594970703125,202.05462646484372
865,1,810.7196044921875,160.57846069335938,93.35321044921876,207.9324951171875
866,1,810.75390625,159.16880798339844,93.35272216796876,211.37136840820312
867,1,810.9503173828125,158.7228546142578,93.055908203125,212.22189331054688
868,1,810.7098388671875,157.90956115722656,93.68426513671876,213.68002319335935
869,1,810.7446899414062,158.29913330078125,94.0889892578125,212.6349029541016
870,1,810.7872314453125,159.24789428710938,94.4410400390625,210.5549774169922
871,1,810.8643798828125,158.8614044189453,94.97540283203124,211.3213806152344
872,1,810.8968505859375,158.65524291992188,95.49017333984376,211.8714599609375
873,1,811.0936279296875,160.4049072265625,95.95611572265624,208.60174560546875
874,1,811.2529907226562,161.37155151367188,96.733154296875,206.8384552001953
875,1,811.7406005859375,159.58958435058594,97.1260986328125,209.56033325195312
876,1,812.16796875,161.1094970703125,97.82391357421876,207.4389190673828
877,1,812.6270751953125,160.4842071533203,98.51824951171876,210.2652282714844
878,1,813.0630493164062,160.25234985351562,99.497314453125,212.1906280517578
879,1,813.1714477539062,159.6221923828125,99.64013671875,213.5557861328125
880,1,813.3709106445312,159.82203674316406,100.4371337890625,215.85708618164065
881,1,813.6410522460938,160.7647247314453,101.1632080078125,217.9600524902344
882,1,813.5206298828125,160.5981903076172,101.82647705078124,218.19497680664065
883,1,813.40283203125,160.5875244140625,102.38458251953124,218.091552734375
884,1,813.1461181640625,160.89990234375,103.2764892578125,218.376220703125
885,1,812.642333984375,161.46292114257812,104.73211669921876,218.60089111328125
886,1,812.7424926757812,161.33221435546875,105.32275390625,218.98223876953125
887,1,813.217041015625,161.46853637695312,105.16693115234376,219.20037841796875
888,1,813.8046264648438,161.549072265625,104.4676513671875,218.61602783203125
889,1,814.73583984375,161.65383911132812,104.25897216796876,219.54425048828125
890,1,815.3931884765625,161.42355346679688,105.31805419921876,219.97203063964844
891,1,816.4010009765625,161.2017364501953,107.46063232421876,219.8780670166016
892,1,816.770263671875,161.1320343017578,109.71728515625,219.8578186035156
893,1,816.710693359375,161.05322265625,112.25018310546876,219.8258056640625
894,1,817.6353759765625,161.47047424316406,111.96905517578124,218.8407287597656
895,1,818.972412109375,162.00205993652344,110.5740966796875,218.39463806152344
896,1,819.9953002929688,162.13233947753906,110.2674560546875,218.4476623535156
897,1,820.9080810546875,161.45191955566406,110.15106201171876,219.70188903808597
898,1,822.0780029296875,161.2577667236328,108.57537841796876,220.2137756347656
899,1,823.9432983398438,161.51043701171875,106.0953369140625,220.080078125
900,1,825.5159912109375,161.44717407226562,103.92779541015624,218.4681854248047
901,1,826.4210205078125,161.54931640625,102.68646240234376,217.7784423828125
902,1,827.0362548828125,161.79562377929688,102.08209228515624,218.14324951171875
903,1,827.3052368164062,162.27444458007812,101.781494140625,219.2882232666016
904,1,827.432373046875,163.37620544433594,101.79827880859376,221.7334899902344
905,1,827.2274780273438,164.6116943359375,101.9134521484375,223.6222686767578
906,1,826.9083251953125,166.11663818359375,101.33782958984376,225.04107666015625
907,1,825.9559326171875,167.6935272216797,101.676513671875,227.09371948242188
908,1,824.30224609375,169.60838317871094,102.0511474609375,230.3443145751953
909,1,824.5910034179688,170.72076416015625,99.5433349609375,231.49822998046875
910,1,824.216064453125,171.10755920410156,98.427001953125,232.1969451904297
911,1,823.8607177734375,171.5902557373047,97.1473388671875,233.05807495117188
912,1,823.259521484375,171.1637420654297,95.87371826171876,233.06088256835935
913,1,822.402587890625,171.28164672851562,94.66619873046876,231.5593414306641
914,1,821.045654296875,171.829345703125,94.07928466796876,230.61358642578125
915,1,820.2738037109375,172.2279510498047,93.6944580078125,230.33462524414065
916,1,819.3268432617188,172.43038940429688,93.8375244140625,230.30413818359372
917,1,818.7364501953125,172.6639862060547,94.36883544921876,230.17623901367188
918,1,817.727294921875,172.77783203125,95.42669677734376,230.305908203125
919,1,817.3314208984375,172.88734436035156,95.3895263671875,230.5256500244141
920,1,816.571533203125,172.54983520507812,97.010009765625,229.53656005859372
921,1,815.7861938476562,172.5315704345703,98.05810546875,228.6902008056641
922,1,814.8160400390625,172.50460815429688,99.42706298828124,228.0546875
923,1,813.9883422851562,172.72430419921875,100.5072021484375,228.13909912109372
924,1,813.693359375,173.1625518798828,100.275634765625,228.6161193847656
925,1,812.945556640625,172.96847534179688,100.39404296875,228.27008056640625
926,1,811.4412841796875,172.70343017578125,102.61505126953124,228.0896148681641
927,1,808.7303466796875,172.1698455810547,104.61798095703124,228.3394470214844
928,1,807.0120239257812,172.3593292236328,106.2081298828125,229.2733459472656
929,1,805.4573974609375,172.25698852539062,106.6468505859375,229.8751220703125
930,1,804.7379760742188,172.13772583007812,105.98876953125,230.3729248046875
931,1,803.9771728515625,172.17495727539062,106.55810546875,231.12506103515625
932,1,804.3425903320312,172.20989990234375,104.8270263671875,231.4434814453125
933,1,806.4554443359375,171.45950317382812,100.86395263671876,232.0043182373047
934,1,806.664306640625,170.976318359375,100.1036376953125,232.96990966796875
935,1,806.7791748046875,170.91796875,99.98236083984376,234.31689453125
936,1,806.597412109375,170.96087646484375,99.5943603515625,234.8915252685547
937,1,805.7980346679688,171.06341552734375,99.4527587890625,234.73602294921875
938,1,805.4794311523438,171.00369262695312,98.760498046875,234.8551025390625
939,1,804.5448608398438,171.07101440429688,97.9932861328125,234.6122894287109
940,1,802.3137817382812,170.90248107910156,98.472900390625,234.38552856445312
941,1,799.7769165039062,170.78265380859375,97.2855224609375,233.7092437744141
942,1,795.6788330078125,170.53050231933594,98.0316162109375,233.15725708007807
943,1,793.5675048828125,170.3289794921875,98.87017822265624,233.5650634765625
944,1,791.8115234375,170.01876831054688,99.55059814453124,233.48114013671875
945,1,790.72119140625,169.8199920654297,98.88067626953124,232.9361267089844
946,1,790.009521484375,169.90652465820312,99.3721923828125,232.4890289306641
947,1,788.5418701171875,170.34051513671875,97.87860107421876,231.80029296875
948,1,787.6982421875,171.17201232910156,96.22216796875,232.8036193847656
949,1,786.2159423828125,173.19509887695312,96.75933837890624,236.092041015625
950,1,785.5611572265625,175.42218017578125,96.03973388671876,239.22938537597656
951,1,785.0877075195312,177.90867614746094,95.253173828125,243.5037078857422
952,1,782.53759765625,180.15805053710935,98.63800048828124,247.5204620361328
953,1,783.4810180664062,180.74415588378903,95.79541015625,249.1104431152344
954,1,784.9889526367188,181.5296173095703,92.575927734375,249.4498748779297
955,1,786.74755859375,182.16583251953125,88.06549072265625,249.10264587402344
956,1,788.10986328125,182.9817047119141,84.50872802734375,248.10726928710935
957,1,789.5753173828125,183.5634002685547,80.7012939453125,247.19119262695312
958,1,789.7537841796875,183.94151306152344,77.84088134765625,246.4624938964844
959,1,789.7609252929688,184.30462646484372,75.7601318359375,245.6885986328125
960,1,789.140625,184.70127868652344,75.76763916015625,244.6400909423828
961,1,788.9034423828125,185.0032196044922,74.984375,243.6019592285156
962,1,788.540283203125,185.38616943359372,74.70440673828125,242.7352294921875
963,1,788.119140625,185.95620727539065,74.774169921875,241.80169677734372
964,1,788.0668334960938,186.50958251953125,74.4937744140625,241.07215881347656
965,1,787.25537109375,186.861083984375,75.5589599609375,240.65028381347656
966,1,784.531494140625,187.19102478027344,80.93402099609375,240.14028930664065
967,1,779.5926513671875,187.0480194091797,89.93817138671875,240.12942504882807
968,1,777.9610595703125,187.12733459472656,95.37750244140624,240.11428833007807
969,1,775.55224609375,187.1905212402344,101.99444580078124,240.38255310058597
970,1,775.5614013671875,187.074462890625,103.20794677734376,239.87095642089844
971,1,774.4271850585938,187.04861450195312,106.143310546875,239.619140625
972,1,775.7998046875,187.14376831054688,103.97210693359376,239.2357940673828
973,1,776.43603515625,187.18463134765625,102.80511474609376,239.12786865234372
974,1,777.0065307617188,187.5470733642578,102.115966796875,238.92349243164065
975,1,778.4071044921875,187.8996734619141,100.36572265625,239.26370239257807
976,1,780.2671508789062,187.9424591064453,98.927001953125,239.9149475097656
977,1,781.4788818359375,187.97299194335935,97.45489501953124,239.9339599609375
978,1,782.7337036132812,188.08355712890625,95.1754150390625,239.8389892578125
979,1,784.4078369140625,187.6585693359375,92.13861083984376,240.2330474853516
980,1,786.7577514648438,187.19525146484372,87.6690673828125,240.6339111328125
981,1,788.7142333984375,186.8030548095703,84.67041015625,241.38851928710935
982,1,790.4918212890625,186.4099578857422,81.54901123046875,242.21401977539065
983,1,791.5868530273438,186.0775604248047,79.7684326171875,242.77456665039065
984,1,792.235595703125,185.7896423339844,80.92840576171875,243.4003753662109
985,1,792.8510131835938,185.5146484375,81.899658203125,243.85150146484372
986,1,793.5744018554688,185.25753784179688,83.04150390625,244.31544494628903
987,1,792.6978759765625,185.1469573974609,87.5615234375,244.7122039794922
988,1,794.4383544921875,184.9922637939453,88.28857421875,245.12722778320312
989,1,795.3065185546875,184.8363494873047,90.50616455078124,245.35757446289065
990,1,794.1978759765625,184.2637481689453,96.12646484375,245.72219848632807
991,1,795.31201171875,184.14727783203125,98.96649169921876,245.2791748046875
992,1,796.183349609375,183.47100830078125,102.91168212890624,246.39581298828125
993,1,798.9139404296875,183.22093200683597,102.62548828125,247.2137756347656
994,1,801.218505859375,183.76866149902344,102.921875,246.18307495117188
995,1,803.790771484375,182.65786743164065,102.70111083984376,245.2823486328125
996,1,805.6611328125,181.97830200195312,103.63970947265624,243.34332275390625
997,1,807.5902709960938,180.69737243652344,104.817626953125,242.28517150878903
998,1,809.3919067382812,180.01971435546875,106.5338134765625,239.80487060546875
999,1,811.7196044921875,178.208740234375,104.95074462890624,239.45318603515625
1000,1,814.3138427734375,177.0485076904297,102.259521484375,237.4712829589844
1001,1,816.0374755859375,176.87353515625,100.63702392578124,232.2590789794922
1002,1,816.113037109375,176.53541564941406,102.28033447265624,229.14865112304688
1003,1,817.3265991210938,177.92581176757812,100.0379638671875,224.86279296875
1004,1,818.835693359375,181.0217437744141,96.5797119140625,219.10562133789065
1005,1,818.72021484375,183.58688354492188,96.20599365234376,212.41253662109372
1006,1,818.1636962890625,184.2850646972656,96.58819580078124,209.8505401611328
1007,1,817.2708740234375,187.669189453125,96.96282958984376,202.2552947998047
1008,1,816.3721923828125,188.46458435058597,97.15899658203124,200.65011596679688
1009,1,815.1820068359375,189.0782012939453,97.6641845703125,200.10519409179688
1010,1,813.56494140625,189.1736602783203,97.93487548828124,199.46176147460935
1011,1,811.33935546875,188.8119659423828,98.13092041015624,199.52908325195312
1012,1,809.9678955078125,188.6095123291016,95.998046875,198.69564819335935
1013,1,809.0511474609375,183.31100463867188,94.6781005859375,209.55010986328125
1014,1,807.701416015625,177.54592895507812,94.35125732421876,212.08746337890625
1015,1,805.01416015625,175.72525024414062,96.46661376953124,209.53643798828125
1016,1,802.8302001953125,173.35833740234375,97.45123291015624,211.20416259765625
1017,1,801.219482421875,173.4976806640625,98.42523193359376,209.1968231201172
1018,1,800.328369140625,176.30300903320312,98.33551025390624,202.16802978515625
1019,1,800.3331298828125,177.2930450439453,96.52838134765624,199.72213745117188
1020,1,799.8331298828125,177.22738647460938,95.50213623046876,200.151123046875
1021,1,797.8484497070312,176.71778869628906,95.964111328125,202.53549194335935
1022,1,794.852783203125,176.1619873046875,98.31463623046876,204.3930206298828
1023,1,792.4639892578125,176.4300079345703,99.99786376953124,204.71566772460935
1024,1,790.593505859375,175.79736328125,101.0064697265625,203.40675354003903
1025,1,789.5767822265625,175.5442657470703,100.652587890625,202.7142639160156
1026,1,788.25048828125,174.66302490234375,101.34503173828124,203.4994964599609
1027,1,787.3509521484375,173.93331909179688,101.26934814453124,204.55047607421875
1028,1,786.69580078125,173.10427856445312,100.61663818359376,206.08795166015625
1029,1,785.9547119140625,172.51202392578125,98.470947265625,207.33702087402344
1030,1,786.030517578125,171.79837036132812,96.14404296875,208.5562744140625
1031,1,786.0367431640625,170.83407592773438,94.66278076171876,209.9990234375
1032,1,785.979736328125,170.2242431640625,94.62042236328124,210.92510986328125
1033,1,786.280517578125,168.49517822265625,93.1873779296875,213.6652069091797
1034,1,787.19580078125,167.23291015625,91.81768798828124,214.45599365234372
1035,1,787.8130493164062,166.84933471679688,91.28076171875,214.1371612548828
1036,1,788.5128173828125,166.36277770996094,90.19598388671876,214.95852661132807
1037,1,790.3118896484375,164.86630249023438,86.49041748046875,217.73455810546875
1038,1,790.65673828125,164.1219940185547,85.84619140625,218.63204956054688
1039,1,790.7763671875,163.7078094482422,85.96331787109375,218.8824157714844
1040,1,790.373779296875,164.35891723632812,87.06353759765625,217.17926025390625
1041,1,790.44775390625,164.3865966796875,87.39996337890625,216.71844482421875
1042,1,790.0252685546875,164.58338928222656,88.90802001953125,214.9634246826172
